/home/stephanie/mysql-server/build/runtime_output_directory/mysqld, Version: 8.0.36 (Source distribution). started with:
Tcp port: 13000  Unix socket: /home/stephanie/mysql-server/build/mysql-test/var/tmp/mysqld.1.sock
Time                 Id Command    Argument
2024-05-01T14:09:25.275151Z	    9 Query	SET GLOBAL general_log = 'ON'
2024-05-01T14:09:44.058282Z	    9 Query	SELECT inet6_ntoa(c5) FROM t1
2024-05-01T14:09:44.059130Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:44.059673Z	    9 Query	SELECT inet6_ntoa(CAST(c5 AS BINARY(16))) FROM t1
2024-05-01T14:09:44.060435Z	    9 Query	SELECT inet6_ntoa(c6) FROM t1
2024-05-01T14:09:44.061016Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:44.062056Z	    9 Query	SELECT inet6_ntoa(CAST(c6 AS BINARY(16))) FROM t1
2024-05-01T14:09:44.062883Z	    9 Query	DROP TABLE IF EXISTS t1
2024-05-01T14:09:44.839858Z	    9 Query	SELECT inet6_ntoa(@nip6)
2024-05-01T14:09:44.879381Z	   29 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:09:44.879969Z	   29 Quit	
2024-05-01T14:09:44.900806Z	   30 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:09:44.901335Z	   30 Init DB	test
2024-05-01T14:09:44.901625Z	   30 Query	SHOW /*!50002 FULL*/ TABLES
2024-05-01T14:09:44.904546Z	   30 Init DB	test
2024-05-01T14:09:44.904755Z	   30 Quit	
2024-05-01T14:09:44.923700Z	   31 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:09:44.923936Z	   31 Query	/*!40100 SET @@SQL_MODE='' */
2024-05-01T14:09:44.924121Z	   31 Query	/*!40103 SET TIME_ZONE='+00:00' */
2024-05-01T14:09:44.924293Z	   31 Query	/*!80000 SET SESSION information_schema_stats_expiry=0 */
2024-05-01T14:09:44.924452Z	   31 Query	SET SESSION NET_READ_TIMEOUT= 86400, SESSION NET_WRITE_TIMEOUT= 86400
2024-05-01T14:09:44.924723Z	   31 Query	SHOW VARIABLES LIKE 'gtid_mode'
2024-05-01T14:09:44.928165Z	   31 Query	SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE ENGINE = 'ndbcluster' AND FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE ENGINE = 'ndbcluster' AND FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('test'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME
2024-05-01T14:09:44.931298Z	   31 Query	SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('test')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME
2024-05-01T14:09:44.933343Z	   31 Query	SHOW VARIABLES LIKE 'ndbinfo\_version'
2024-05-01T14:09:44.935864Z	   31 Init DB	test
2024-05-01T14:09:44.936073Z	   31 Query	show tables
2024-05-01T14:09:44.937205Z	   31 Query	UNLOCK TABLES
2024-05-01T14:09:44.937344Z	   31 Quit	
2024-05-01T14:09:44.948186Z	   32 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:09:44.948361Z	   32 Query	show databases
2024-05-01T14:09:44.949123Z	   32 Quit	
2024-05-01T14:09:44.960495Z	   33 Connect	root@127.0.0.1 on test using SSL/TLS
2024-05-01T14:09:44.960814Z	   33 Query	select @@version_comment limit 1
2024-05-01T14:09:44.961038Z	   33 Query	SELECT current_user()
2024-05-01T14:09:44.961224Z	   33 Query	SELECT user()
2024-05-01T14:09:44.961457Z	   33 Quit	
2024-05-01T14:09:44.962580Z	    9 Query	CREATE USER 'testuser'@'0:0000:0000:0:0000:ffff:127.0.0.1' IDENTIFIED BY <secret>
2024-05-01T14:09:45.207491Z	    9 Query	GRANT ALL ON test.* TO testuser@'0:0000:0000:0:0000:FFFF:127.0.0.1'
2024-05-01T14:09:45.386937Z	    9 Query	SHOW GRANTS FOR testuser@'0:0000:0000:0:0000:FFFF:127.0.0.1'
2024-05-01T14:09:45.387831Z	    9 Query	SELECT USER()
2024-05-01T14:09:45.388447Z	    9 Query	SELECT current_user()
2024-05-01T14:09:45.388970Z	    9 Query	SHOW PROCESSLIST
2024-05-01T14:09:45.391280Z	   34 Connect	root@127.0.0.1 on test using TCP/IP
2024-05-01T14:09:45.391989Z	   34 Quit	
2024-05-01T14:09:45.392262Z	    9 Query	REVOKE ALL ON test.* FROM testuser@'0:0000:0000:0:0000:FFFF:127.0.0.1'
2024-05-01T14:09:45.571417Z	    9 Query	RENAME USER testuser@'0:0000:0000:0:0000:FFFF:127.0.0.1' to testuser1@'0:0000:0000:0:0000:FFFF:127.0.0.1'
2024-05-01T14:09:45.743468Z	    9 Query	SET PASSWORD FOR `testuser1`@`0:0000:0000:0:0000:ffff:127.0.0.1`=<secret>
2024-05-01T14:09:45.921841Z	    9 Query	SELECT USER()
2024-05-01T14:09:45.922551Z	    9 Query	DROP USER testuser1@'0:0000:0000:0:0000:FFFF:127.0.0.1'
2024-05-01T14:09:46.183179Z	    9 Query	SET @nip= inet_aton('0:0000:0000:0:0000:FFFF:127.0.0.1')
2024-05-01T14:09:46.183604Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:46.184324Z	    9 Query	CREATE TABLE t1 (c1 varbinary(16), c2 varchar(16), c3 binary(16), c4 char(16), c5 long, c6 int) charset latin1
2024-05-01T14:09:47.116064Z	    9 Query	INSERT INTO t1 VALUES (@nip,@nip,@nip,@nip,@nip,@nip)
2024-05-01T14:09:47.312460Z	    9 Query	SELECT inet_ntoa(c1) FROM t1
2024-05-01T14:09:47.313583Z	    9 Query	SELECT inet_ntoa(CAST(c1 AS UNSIGNED)) FROM t1
2024-05-01T14:09:47.314505Z	    9 Query	SELECT inet_ntoa(c2) FROM t1
2024-05-01T14:09:47.315602Z	    9 Query	SELECT inet_ntoa(CAST(c2 AS UNSIGNED)) FROM t1
2024-05-01T14:09:47.316435Z	    9 Query	SELECT inet_ntoa(c3) FROM t1
2024-05-01T14:09:47.317308Z	    9 Query	SELECT inet_ntoa(CAST(c3 AS UNSIGNED)) FROM t1
2024-05-01T14:09:47.318166Z	    9 Query	SELECT inet_ntoa(c4) FROM t1
2024-05-01T14:09:47.319167Z	    9 Query	SELECT inet_ntoa(CAST(c4 AS UNSIGNED)) FROM t1
2024-05-01T14:09:47.320043Z	    9 Query	SELECT inet_ntoa(c5) FROM t1
2024-05-01T14:09:47.320839Z	    9 Query	SELECT inet_ntoa(CAST(c5 AS UNSIGNED)) FROM t1
2024-05-01T14:09:47.321585Z	    9 Query	SELECT inet_ntoa(c6) FROM t1
2024-05-01T14:09:47.322208Z	    9 Query	DROP TABLE IF EXISTS t1
2024-05-01T14:09:48.067784Z	    9 Query	SELECT @nip
2024-05-01T14:09:48.068540Z	    9 Query	SELECT inet_ntoa(@nip)
2024-05-01T14:09:48.069268Z	    9 Query	SET @nip6= inet6_aton('0:0000:0000:0:0000:FFFF:127.0.0.1')
2024-05-01T14:09:48.069928Z	    9 Query	CREATE TABLE t1 (c1 varbinary(16), c2 varchar(16), c3 binary(16), c4 char(16), c5 long, c6 int) charset latin1
2024-05-01T14:09:49.360249Z	    9 Query	INSERT IGNORE INTO t1 VALUES (@nip6,@nip6,@nip6,@nip6,@nip6,@nip6)
2024-05-01T14:09:49.596209Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:49.596930Z	    9 Query	SELECT inet6_ntoa(c1) FROM t1
2024-05-01T14:09:49.597783Z	    9 Query	SELECT inet6_ntoa(CAST(c1 AS BINARY(16))) FROM t1
2024-05-01T14:09:49.598513Z	    9 Query	SELECT inet6_ntoa(c2) FROM t1
2024-05-01T14:09:49.599145Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:49.599683Z	    9 Query	SELECT inet6_ntoa(CAST(c2 AS BINARY(16))) FROM t1
2024-05-01T14:09:49.600381Z	    9 Query	SELECT inet6_ntoa(c3) FROM t1
2024-05-01T14:09:49.601064Z	    9 Query	SELECT inet6_ntoa(CAST(c3 AS BINARY(16))) FROM t1
2024-05-01T14:09:49.601721Z	    9 Query	SELECT inet6_ntoa(c4) FROM t1
2024-05-01T14:09:49.602253Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:49.602839Z	    9 Query	SELECT inet6_ntoa(CAST(c4 AS BINARY(16))) FROM t1
2024-05-01T14:09:49.603673Z	    9 Query	SELECT inet6_ntoa(c5) FROM t1
2024-05-01T14:09:49.604267Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:49.604792Z	    9 Query	SELECT inet6_ntoa(CAST(c5 AS BINARY(16))) FROM t1
2024-05-01T14:09:49.605850Z	    9 Query	SELECT inet6_ntoa(c6) FROM t1
2024-05-01T14:09:49.606482Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:49.607086Z	    9 Query	SELECT inet6_ntoa(CAST(c6 AS BINARY(16))) FROM t1
2024-05-01T14:09:49.607755Z	    9 Query	DROP TABLE IF EXISTS t1
2024-05-01T14:09:50.310406Z	    9 Query	SELECT inet6_ntoa(@nip6)
2024-05-01T14:09:50.350234Z	   35 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:09:50.350818Z	   35 Quit	
2024-05-01T14:09:50.373495Z	   36 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:09:50.373707Z	   36 Init DB	test
2024-05-01T14:09:50.373889Z	   36 Query	SHOW /*!50002 FULL*/ TABLES
2024-05-01T14:09:50.375520Z	   36 Init DB	test
2024-05-01T14:09:50.375665Z	   36 Quit	
2024-05-01T14:09:50.387625Z	   37 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:09:50.387833Z	   37 Query	/*!40100 SET @@SQL_MODE='' */
2024-05-01T14:09:50.387994Z	   37 Query	/*!40103 SET TIME_ZONE='+00:00' */
2024-05-01T14:09:50.388819Z	   37 Query	/*!80000 SET SESSION information_schema_stats_expiry=0 */
2024-05-01T14:09:50.389259Z	   37 Query	SET SESSION NET_READ_TIMEOUT= 86400, SESSION NET_WRITE_TIMEOUT= 86400
2024-05-01T14:09:50.389445Z	   37 Query	SHOW VARIABLES LIKE 'gtid_mode'
2024-05-01T14:09:50.392212Z	   37 Query	SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE ENGINE = 'ndbcluster' AND FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE ENGINE = 'ndbcluster' AND FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('test'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME
2024-05-01T14:09:50.454982Z	   37 Query	SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('test')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME
2024-05-01T14:09:50.462668Z	   37 Query	SHOW VARIABLES LIKE 'ndbinfo\_version'
2024-05-01T14:09:50.470424Z	   37 Init DB	test
2024-05-01T14:09:50.471286Z	   37 Query	show tables
2024-05-01T14:09:50.475611Z	   37 Query	UNLOCK TABLES
2024-05-01T14:09:50.476201Z	   37 Quit	
2024-05-01T14:09:50.511716Z	   38 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:09:50.511982Z	   38 Query	show databases
2024-05-01T14:09:50.843069Z	   38 Quit	
2024-05-01T14:09:50.855130Z	   39 Connect	root@127.0.0.1 on test using SSL/TLS
2024-05-01T14:09:50.855527Z	   39 Query	select @@version_comment limit 1
2024-05-01T14:09:50.855812Z	   39 Query	SELECT current_user()
2024-05-01T14:09:50.856008Z	   39 Query	SELECT user()
2024-05-01T14:09:50.856452Z	   39 Quit	
2024-05-01T14:09:50.857962Z	    9 Query	CREATE USER 'testuser'@'0::0000:ffff:127.0.0.1' IDENTIFIED BY <secret>
2024-05-01T14:09:51.639208Z	    9 Query	GRANT ALL ON test.* TO testuser@'0::0000:FFFF:127.0.0.1'
2024-05-01T14:09:51.878725Z	    9 Query	SHOW GRANTS FOR testuser@'0::0000:FFFF:127.0.0.1'
2024-05-01T14:09:51.880193Z	    9 Query	SELECT USER()
2024-05-01T14:09:51.880898Z	    9 Query	SELECT current_user()
2024-05-01T14:09:51.881888Z	    9 Query	SHOW PROCESSLIST
2024-05-01T14:09:51.884127Z	   40 Connect	root@127.0.0.1 on test using TCP/IP
2024-05-01T14:09:51.884946Z	   40 Quit	
2024-05-01T14:09:51.885189Z	    9 Query	REVOKE ALL ON test.* FROM testuser@'0::0000:FFFF:127.0.0.1'
2024-05-01T14:09:52.176465Z	    9 Query	RENAME USER testuser@'0::0000:FFFF:127.0.0.1' to testuser1@'0::0000:FFFF:127.0.0.1'
2024-05-01T14:09:52.370271Z	    9 Query	SET PASSWORD FOR `testuser1`@`0::0000:ffff:127.0.0.1`=<secret>
2024-05-01T14:09:52.518827Z	    9 Query	SELECT USER()
2024-05-01T14:09:52.519491Z	    9 Query	DROP USER testuser1@'0::0000:FFFF:127.0.0.1'
2024-05-01T14:09:52.706522Z	    9 Query	SET @nip= inet_aton('0::0000:FFFF:127.0.0.1')
2024-05-01T14:09:52.707137Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:52.708181Z	    9 Query	CREATE TABLE t1 (c1 varbinary(16), c2 varchar(16), c3 binary(16), c4 char(16), c5 long, c6 int) charset latin1
2024-05-01T14:09:54.084816Z	    9 Query	INSERT INTO t1 VALUES (@nip,@nip,@nip,@nip,@nip,@nip)
2024-05-01T14:09:54.317932Z	    9 Query	SELECT inet_ntoa(c1) FROM t1
2024-05-01T14:09:54.318911Z	    9 Query	SELECT inet_ntoa(CAST(c1 AS UNSIGNED)) FROM t1
2024-05-01T14:09:54.319724Z	    9 Query	SELECT inet_ntoa(c2) FROM t1
2024-05-01T14:09:54.320441Z	    9 Query	SELECT inet_ntoa(CAST(c2 AS UNSIGNED)) FROM t1
2024-05-01T14:09:54.321127Z	    9 Query	SELECT inet_ntoa(c3) FROM t1
2024-05-01T14:09:54.321832Z	    9 Query	SELECT inet_ntoa(CAST(c3 AS UNSIGNED)) FROM t1
2024-05-01T14:09:54.322596Z	    9 Query	SELECT inet_ntoa(c4) FROM t1
2024-05-01T14:09:54.323395Z	    9 Query	SELECT inet_ntoa(CAST(c4 AS UNSIGNED)) FROM t1
2024-05-01T14:09:54.324093Z	    9 Query	SELECT inet_ntoa(c5) FROM t1
2024-05-01T14:09:54.324765Z	    9 Query	SELECT inet_ntoa(CAST(c5 AS UNSIGNED)) FROM t1
2024-05-01T14:09:54.325458Z	    9 Query	SELECT inet_ntoa(c6) FROM t1
2024-05-01T14:09:54.327083Z	    9 Query	DROP TABLE IF EXISTS t1
2024-05-01T14:09:54.941170Z	    9 Query	SELECT @nip
2024-05-01T14:09:54.942066Z	    9 Query	SELECT inet_ntoa(@nip)
2024-05-01T14:09:54.942803Z	    9 Query	SET @nip6= inet6_aton('0::0000:FFFF:127.0.0.1')
2024-05-01T14:09:54.943377Z	    9 Query	CREATE TABLE t1 (c1 varbinary(16), c2 varchar(16), c3 binary(16), c4 char(16), c5 long, c6 int) charset latin1
2024-05-01T14:09:56.283991Z	    9 Query	INSERT IGNORE INTO t1 VALUES (@nip6,@nip6,@nip6,@nip6,@nip6,@nip6)
2024-05-01T14:09:56.435098Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:56.435937Z	    9 Query	SELECT inet6_ntoa(c1) FROM t1
2024-05-01T14:09:56.436836Z	    9 Query	SELECT inet6_ntoa(CAST(c1 AS BINARY(16))) FROM t1
2024-05-01T14:09:56.437692Z	    9 Query	SELECT inet6_ntoa(c2) FROM t1
2024-05-01T14:09:56.439011Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:56.439723Z	    9 Query	SELECT inet6_ntoa(CAST(c2 AS BINARY(16))) FROM t1
2024-05-01T14:09:56.440627Z	    9 Query	SELECT inet6_ntoa(c3) FROM t1
2024-05-01T14:09:56.441609Z	    9 Query	SELECT inet6_ntoa(CAST(c3 AS BINARY(16))) FROM t1
2024-05-01T14:09:56.442536Z	    9 Query	SELECT inet6_ntoa(c4) FROM t1
2024-05-01T14:09:56.443310Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:56.443981Z	    9 Query	SELECT inet6_ntoa(CAST(c4 AS BINARY(16))) FROM t1
2024-05-01T14:09:56.444888Z	    9 Query	SELECT inet6_ntoa(c5) FROM t1
2024-05-01T14:09:56.445560Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:56.446171Z	    9 Query	SELECT inet6_ntoa(CAST(c5 AS BINARY(16))) FROM t1
2024-05-01T14:09:56.446990Z	    9 Query	SELECT inet6_ntoa(c6) FROM t1
2024-05-01T14:09:56.447700Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:56.448357Z	    9 Query	SELECT inet6_ntoa(CAST(c6 AS BINARY(16))) FROM t1
2024-05-01T14:09:56.449345Z	    9 Query	DROP TABLE IF EXISTS t1
2024-05-01T14:09:57.415915Z	    9 Query	SELECT inet6_ntoa(@nip6)
2024-05-01T14:09:57.417086Z	    9 Query	SET @nip= inet_aton('0:0:0:0:0:FFFF:127.0.0.1/96')
2024-05-01T14:09:57.417468Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:57.418157Z	    9 Query	CREATE TABLE t1 (c1 varbinary(16), c2 varchar(16), c3 binary(16), c4 char(16), c5 long, c6 int) charset latin1
2024-05-01T14:09:58.375519Z	    9 Query	INSERT INTO t1 VALUES (@nip,@nip,@nip,@nip,@nip,@nip)
2024-05-01T14:09:58.497485Z	    9 Query	SELECT inet_ntoa(c1) FROM t1
2024-05-01T14:09:58.498522Z	    9 Query	SELECT inet_ntoa(CAST(c1 AS UNSIGNED)) FROM t1
2024-05-01T14:09:58.499312Z	    9 Query	SELECT inet_ntoa(c2) FROM t1
2024-05-01T14:09:58.500020Z	    9 Query	SELECT inet_ntoa(CAST(c2 AS UNSIGNED)) FROM t1
2024-05-01T14:09:58.500694Z	    9 Query	SELECT inet_ntoa(c3) FROM t1
2024-05-01T14:09:58.501361Z	    9 Query	SELECT inet_ntoa(CAST(c3 AS UNSIGNED)) FROM t1
2024-05-01T14:09:58.502028Z	    9 Query	SELECT inet_ntoa(c4) FROM t1
2024-05-01T14:09:58.502705Z	    9 Query	SELECT inet_ntoa(CAST(c4 AS UNSIGNED)) FROM t1
2024-05-01T14:09:58.503731Z	    9 Query	SELECT inet_ntoa(c5) FROM t1
2024-05-01T14:09:58.504538Z	    9 Query	SELECT inet_ntoa(CAST(c5 AS UNSIGNED)) FROM t1
2024-05-01T14:09:58.505310Z	    9 Query	SELECT inet_ntoa(c6) FROM t1
2024-05-01T14:09:58.506065Z	    9 Query	DROP TABLE IF EXISTS t1
2024-05-01T14:09:59.421539Z	    9 Query	SELECT @nip
2024-05-01T14:09:59.422806Z	    9 Query	SELECT inet_ntoa(@nip)
2024-05-01T14:09:59.423548Z	    9 Query	SET @nip6= inet6_aton('0:0:0:0:0:FFFF:127.0.0.1/96')
2024-05-01T14:09:59.424008Z	    9 Query	SHOW WARNINGS
2024-05-01T14:09:59.424669Z	    9 Query	CREATE TABLE t1 (c1 varbinary(16), c2 varchar(16), c3 binary(16), c4 char(16), c5 long, c6 int) charset latin1
2024-05-01T14:10:00.559632Z	    9 Query	INSERT IGNORE INTO t1 VALUES (@nip6,@nip6,@nip6,@nip6,@nip6,@nip6)
2024-05-01T14:10:00.839722Z	    9 Query	SELECT inet6_ntoa(c1) FROM t1
2024-05-01T14:10:00.841650Z	    9 Query	SELECT inet6_ntoa(CAST(c1 AS BINARY(16))) FROM t1
2024-05-01T14:10:00.843295Z	    9 Query	SELECT inet6_ntoa(c2) FROM t1
2024-05-01T14:10:00.844454Z	    9 Query	SELECT inet6_ntoa(CAST(c2 AS BINARY(16))) FROM t1
2024-05-01T14:10:00.845455Z	    9 Query	SELECT inet6_ntoa(c3) FROM t1
2024-05-01T14:10:00.847055Z	    9 Query	SELECT inet6_ntoa(CAST(c3 AS BINARY(16))) FROM t1
2024-05-01T14:10:00.848631Z	    9 Query	SELECT inet6_ntoa(c4) FROM t1
2024-05-01T14:10:00.850920Z	    9 Query	SELECT inet6_ntoa(CAST(c4 AS BINARY(16))) FROM t1
2024-05-01T14:10:00.852062Z	    9 Query	SELECT inet6_ntoa(c5) FROM t1
2024-05-01T14:10:00.853199Z	    9 Query	SELECT inet6_ntoa(CAST(c5 AS BINARY(16))) FROM t1
2024-05-01T14:10:00.854184Z	    9 Query	SELECT inet6_ntoa(c6) FROM t1
2024-05-01T14:10:00.855975Z	    9 Query	SELECT inet6_ntoa(CAST(c6 AS BINARY(16))) FROM t1
2024-05-01T14:10:00.857886Z	    9 Query	DROP TABLE IF EXISTS t1
2024-05-01T14:10:01.618989Z	    9 Query	SELECT inet6_ntoa(@nip6)
2024-05-01T14:10:01.667984Z	   41 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:10:01.669131Z	   41 Quit	
2024-05-01T14:10:01.730487Z	   42 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:10:01.731284Z	   42 Init DB	test
2024-05-01T14:10:01.732430Z	   42 Query	SHOW /*!50002 FULL*/ TABLES
2024-05-01T14:10:01.737905Z	   42 Init DB	test
2024-05-01T14:10:01.738500Z	   42 Quit	
2024-05-01T14:10:01.796370Z	   43 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:10:01.796884Z	   43 Query	/*!40100 SET @@SQL_MODE='' */
2024-05-01T14:10:01.797309Z	   43 Query	/*!40103 SET TIME_ZONE='+00:00' */
2024-05-01T14:10:01.797904Z	   43 Query	/*!80000 SET SESSION information_schema_stats_expiry=0 */
2024-05-01T14:10:01.798429Z	   43 Query	SET SESSION NET_READ_TIMEOUT= 86400, SESSION NET_WRITE_TIMEOUT= 86400
2024-05-01T14:10:01.798808Z	   43 Query	SHOW VARIABLES LIKE 'gtid_mode'
2024-05-01T14:10:01.801968Z	   43 Query	SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE ENGINE = 'ndbcluster' AND FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE ENGINE = 'ndbcluster' AND FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('test'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME
2024-05-01T14:10:01.807131Z	   43 Query	SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('test')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME
2024-05-01T14:10:01.811618Z	   43 Query	SHOW VARIABLES LIKE 'ndbinfo\_version'
2024-05-01T14:10:01.816924Z	   43 Init DB	test
2024-05-01T14:10:01.817257Z	   43 Query	show tables
2024-05-01T14:10:01.819709Z	   43 Query	UNLOCK TABLES
2024-05-01T14:10:01.819952Z	   43 Quit	
2024-05-01T14:10:01.835019Z	   44 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:10:01.835251Z	   44 Query	show databases
2024-05-01T14:10:01.836310Z	   44 Quit	
2024-05-01T14:10:01.853087Z	   45 Connect	root@127.0.0.1 on test using SSL/TLS
2024-05-01T14:10:01.853483Z	   45 Query	select @@version_comment limit 1
2024-05-01T14:10:01.853774Z	   45 Query	SELECT current_user()
2024-05-01T14:10:01.854021Z	   45 Query	SELECT user()
2024-05-01T14:10:01.854411Z	   45 Quit	
2024-05-01T14:10:01.855829Z	    9 Query	CREATE USER 'testuser'@'::ffff:127.0.0.1' IDENTIFIED BY <secret>
2024-05-01T14:10:02.218879Z	    9 Query	GRANT ALL ON test.* TO testuser@'::FFFF:127.0.0.1'
2024-05-01T14:10:02.352423Z	    9 Query	SHOW GRANTS FOR testuser@'::FFFF:127.0.0.1'
2024-05-01T14:10:02.352925Z	    9 Query	SELECT USER()
2024-05-01T14:10:02.353313Z	    9 Query	SELECT current_user()
2024-05-01T14:10:02.353696Z	    9 Query	SHOW PROCESSLIST
2024-05-01T14:10:02.354388Z	   46 Connect	root@127.0.0.1 on test using TCP/IP
2024-05-01T14:10:02.354652Z	   46 Quit	
2024-05-01T14:10:02.354836Z	    9 Query	REVOKE ALL ON test.* FROM testuser@'::FFFF:127.0.0.1'
2024-05-01T14:10:02.486440Z	    9 Query	RENAME USER testuser@'::FFFF:127.0.0.1' to testuser1@'::FFFF:127.0.0.1'
2024-05-01T14:10:02.854951Z	    9 Query	SET PASSWORD FOR `testuser1`@`::ffff:127.0.0.1`=<secret>
2024-05-01T14:10:03.181816Z	    9 Query	SELECT USER()
2024-05-01T14:10:03.182802Z	    9 Query	DROP USER testuser1@'::FFFF:127.0.0.1'
2024-05-01T14:10:03.494366Z	    9 Query	SET @nip= inet_aton('::FFFF:127.0.0.1/96')
2024-05-01T14:10:03.495058Z	    9 Query	SHOW WARNINGS
2024-05-01T14:10:03.496224Z	    9 Query	CREATE TABLE t1 (c1 varbinary(16), c2 varchar(16), c3 binary(16), c4 char(16), c5 long, c6 int) charset latin1
2024-05-01T14:10:05.005523Z	    9 Query	INSERT INTO t1 VALUES (@nip,@nip,@nip,@nip,@nip,@nip)
2024-05-01T14:10:05.182806Z	    9 Query	SELECT inet_ntoa(c1) FROM t1
